131,4,1930,2,9,168.92,59.04,10.66,303.4,68.88,6994.6,1530.94,12629.64,4.35,254.45,41.66
132,4,1930,2,10,235.34,48.38,10.66,229.6,73.8,5958.12,1470.26,10067.96,4.35,254.45,31.49
133,4,1930,2,11,200.08,53.3,10.66,194.34,74.62,5056.94,1431.72,8426.32,3.94,230.01,26.65
134,4,1930,2,12,191.88,66.42,9.84,159.9,63.14,4376.34,1245.58,7203.7,3.53,205.57,21.98
135,4,1930,2,13,292.74,89.38,24.6,194.34,135.3,4109.02,1658.04,6715.8,3.94,230.01,26.65
136,4,1930,2,14,379.66,106.6,20.5,229.6,204.18,4208.24,3029.08,7405.42,4.35,254.45,31.49
137,4,1930,2,15,279.62,96.76,12.3,177.12,112.34,4268.92,1935.2,6044.22,3.77,217.79,24.27
138,4,1930,2,16,148.42,53.3,9.84,150.06,84.46,4280.4,1389.08,5597.32,2.79,163.92,20.58
139,4,1930,2,17,148.42,53.3,9.02,178.76,81.18,3968.8,1290.68,5560.42,3.77,217.79,24.52
140,4,1930,2,18,148.42,53.3,9.02,177.12,83.64,3423.5,1252.14,5532.54,3.36,193.36,24.27
141,4,1930,2,19,235.34,63.96,9.84,188.6,81.18,3496.48,1374.32,5343.12,3.36,193.36,25.83
142,4,1930,2,20,271.42,66.42,9.02,178.76,74.62,3312.8,1424.34,4847.02,2.79,163.92,24.52
143,4,1930,2,21,298.48,78.72,9.02,169.74,68.06,3273.44,1302.16,4798.64,2.79,163.92,23.21
144,4,1930,2,22,266.5,79.54,8.2,150.06,63.96,3227.52,1106.18,4418.98,2.62,154.41,20.58
145,4,1930,2,23,248.46,82,8.2,150.06,61.5,3322.64,1014.34,4288.6,2.54,149.4,20.58
146,4,1930,2,24,268.96,84.46,8.2,150.06,60.68,3275.08,1022.54,4250.06,2.62,154.41,20.58
147,4,1930,2,25,545.3,122.18,8.2,150.06,59.86,3040.56,1042.22,4364.86,2.54,149.4,20.58
148,4,1930,2,26,474.78,143.5,8.2,141.04,59.86,3408.74,1090.6,4364.86,2.46,144.4,19.35
149,4,1930,2,27,474.78,152.52,8.2,123.82,66.42,4102.46,1884.36,4925.74,2.54,146.7,16.97
150,4,1930,2,28,370.64,141.04,7.38,114.8,56.58,4305,1360.38,4769.12,2.38,139.97,15.74
151,5,1930,3,1,320.62,123.82,7.38,98.4,54.12,3872.86,1111.1,4864.24,2.46,142.19,13.53
152,5,1930,3,2,298.48,112.34,6.56,114.8,54.12,3881.06,1047.96,4663.34,2.3,134.97,15.74
153,5,1930,3,3,242.72,58.22,6.56,114.8,49.2,3449.74,966.78,4322.22,2.05,118.9,15.74
154,5,1930,3,4,240.26,58.22,5.74,98.4,47.56,3036.46,834.76,4064.74,2.05,121.11,13.53
155,5,1930,3,5,220.58,58.22,5.74,98.4,47.56,2738.8,788.02,3688.36,2.05,118.9,13.53
